MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
412345678,2024-06-01T16:30:00,30.75805,31.10884,11.6,237.0,237,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T16:36:00,31.34822,30.51549,11.4,29.9,29,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T16:36:00,31.71353,34.93798,4.9,84.5,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000008,2024-06-01T16:36:00,33.04629,35.2557,14.3,40.4,40,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-06-01T16:36:00,32.68828,34.37313,5.1,228.7,228,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T16:36:00,31.45483,32.53086,9.8,63.2,63,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T16:36:00,32.52906,31.61697,6.2,127.8,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T16:36:00,33.50815,32.11922,12.6,258.5,258,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-06-01T16:36:00,32.12319,30.14241,15.2,279.3,279,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000023,2024-06-01T16:36:00,31.75671,34.77289,11.8,45.2,45,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T16:36:00,30.85752,32.34638,7.6,184.2,184,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T16:36:00,33.00268,34.20399,11.9,70.9,70,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T16:36:00,33.76273,32.81892,10.3,294.0,294,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T16:36:00,30.90412,34.16471,10.1,137.5,137,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000036,2024-06-01T16:36:00,30.85535,36.168,7.0,105.4,105,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-01T16:36:00,31.08716,36.52441,10.5,352.0,352,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T16:36:00,33.54753,34.0404,7.8,159.8,159,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T16:36:00,30.74615,31.08893,11.6,235.7,235,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T16:42:00,31.36462,30.52685,11.4,30.2,30,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T16:42:00,31.715,34.94833,5.3,82.8,82,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000008,2024-06-01T16:42:00,33.06397,35.27332,14.6,40.7,40,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-06-01T16:42:00,32.68311,34.36509,5.0,230.1,230,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T16:42:00,31.46185,32.54988,10.4,66.3,66,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T16:42:00,32.52438,31.62699,6.5,125.0,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T16:42:00,33.50356,32.09507,12.4,256.8,256,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-06-01T16:42:00,32.1274,30.1127,15.0,276.8,276,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000023,2024-06-01T16:42:00,31.77081,34.79023,11.2,43.9,43,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T16:42:00,30.84609,32.34422,7.6,182.9,182,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T16:42:00,33.00889,34.22569,11.9,73.0,73,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T16:42:00,33.76997,32.79982,10.9,292.0,292,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T16:42:00,30.89223,34.1795,10.5,134.4,134,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000036,2024-06-01T16:42:00,30.85314,36.18135,7.2,105.5,105,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-01T16:42:00,31.1038,36.52081,9.9,351.2,351,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T16:42:00,33.53495,34.04572,8.4,163.2,163,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T16:42:00,30.73448,31.06992,12.0,232.4,232,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T16:48:00,31.38009,30.5362,10.7,26.5,26,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T16:48:00,31.71586,34.95795,5.4,81.2,81,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000008,2024-06-01T16:48:00,33.08243,35.29145,14.3,42.6,42,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-06-01T16:48:00,32.67836,34.35824,4.7,230.9,230,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T16:48:00,31.46925,32.56725,10.2,66.3,66,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T16:48:00,32.51705,31.63727,6.7,125.3,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T16:48:00,33.50025,32.06969,12.1,259.2,259,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000016,2024-06-01T16:48:00,32.13188,30.0848,15.0,279.8,279,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000023,2024-06-01T16:48:00,31.78547,34.80335,11.5,41.2,41,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T16:48:00,30.83397,32.34308,7.4,186.3,186,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T16:48:00,33.01541,34.24759,11.3,74.0,74,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T16:48:00,33.77549,32.77976,10.3,294.0,294,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T16:48:00,30.87996,34.19375,10.2,134.6,134,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000036,2024-06-01T16:48:00,30.85089,36.19282,6.9,103.1,103,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-06-01T16:48:00,31.12161,36.51737,10.2,349.2,349,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T16:48:00,33.52167,34.0513,8.1,161.8,161,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T16:48:00,30.72233,31.05123,11.9,235.0,235,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T16:54:00,31.39652,30.54659,11.3,29.2,29,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T16:54:00,31.7161,34.96614,5.1,82.6,82,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000008,2024-06-01T16:54:00,33.10016,35.31043,14.6,38.2,38,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-06-01T16:54:00,32.67165,34.34964,5.3,228.7,228,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T16:54:00,31.47508,32.58579,10.1,63.7,63,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T16:54:00,32.51016,31.64878,6.6,122.5,122,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T16:54:00,33.49484,32.04781,11.9,256.6,256,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000023,2024-06-01T16:54:00,31.79865,34.81978,11.4,45.4,45,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T16:54:00,30.82168,32.34131,7.5,187.9,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T16:54:00,33.02012,34.2681,11.8,69.9,69,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T16:54:00,33.78203,32.76101,10.9,295.3,295,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T16:54:00,30.8677,34.20692,10.3,136.7,136,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T16:54:00,31.13798,36.51605,10.6,350.5,350,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T16:54:00,33.50972,34.05388,8.2,162.1,162,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T16:54:00,30.7111,31.03265,11.8,236.7,236,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:00:00,31.41252,30.55763,10.8,28.5,28,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T17:00:00,31.71758,34.97784,5.4,82.0,82,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:00:00,32.66714,34.34326,5.3,229.5,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:00:00,31.48268,32.60371,9.9,67.6,67,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:00:00,32.50485,31.65687,6.8,124.8,124,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T17:00:00,33.49055,32.02291,12.1,259.5,259,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000023,2024-06-01T17:00:00,31.812,34.83503,11.4,41.0,41,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:00:00,30.80943,32.34024,7.5,188.3,188,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:00:00,33.02735,34.29197,11.4,73.1,73,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:00:00,33.78972,32.74226,10.3,290.3,290,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:00:00,30.85678,34.22129,9.9,134.9,134,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:00:00,31.15473,36.51244,9.9,351.5,351,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:00:00,33.496,34.06003,8.0,162.1,162,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:00:00,30.6987,31.01366,11.6,231.7,231,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:06:00,31.42773,30.56832,11.4,29.6,29,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T17:06:00,31.71901,34.98701,5.0,83.9,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:06:00,32.66092,34.3372,4.8,229.0,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:06:00,31.49008,32.62187,10.2,66.0,66,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:06:00,32.49814,31.6684,6.7,125.6,125,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T17:06:00,33.48636,31.99969,12.3,256.7,256,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000023,2024-06-01T17:06:00,31.82609,34.84922,11.5,41.1,41,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:06:00,30.79699,32.33869,7.7,187.3,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:06:00,33.03281,34.31309,11.4,72.7,72,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:06:00,33.79529,32.72309,10.6,292.4,292,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:06:00,30.84247,34.23452,10.3,135.9,135,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:06:00,31.17303,36.5092,9.9,350.4,350,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:06:00,33.48319,34.06514,7.9,160.7,160,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:06:00,30.68711,30.99389,11.9,235.3,235,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:12:00,31.44494,30.57852,10.8,28.6,28,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000005,2024-06-01T17:12:00,31.71876,34.99638,5.2,84.1,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:12:00,32.65477,34.32752,4.9,225.9,225,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:12:00,31.4949,32.64034,10.3,65.9,65,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:12:00,32.49208,31.68029,6.1,127.0,127,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T17:12:00,33.48224,31.97534,12.1,258.4,258,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000023,2024-06-01T17:12:00,31.84135,34.86546,11.2,43.8,43,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:12:00,30.78487,32.33743,7.7,187.6,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:12:00,33.03847,34.3345,11.3,74.2,74,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:12:00,33.80261,32.70235,10.7,293.6,293,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:12:00,30.83114,34.24965,9.8,137.2,137,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:12:00,31.1888,36.5054,10.5,349.0,349,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:12:00,33.47069,34.06923,7.8,159.2,159,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:12:00,30.67623,30.97615,12.2,235.9,235,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:18:00,31.46122,30.59002,11.3,26.5,26,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000004,2024-06-01T17:18:00,31.43298,34.55914,7.0,115.0,115,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-01T17:18:00,31.72079,35.0077,4.9,82.3,82,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:18:00,32.64902,34.32207,5.1,227.0,227,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:18:00,31.50149,32.65797,9.8,65.3,65,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:18:00,32.48681,31.69002,6.1,126.1,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000015,2024-06-01T17:18:00,33.47731,31.95095,11.9,257.8,257,MV SYNTH-015,IMO9235778,NZHZ,70,0,100,13,13.3,Cargo,A
200000023,2024-06-01T17:18:00,31.85389,34.8803,11.6,45.2,45,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:18:00,30.77272,32.33556,7.7,184.1,184,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:18:00,33.04412,34.35643,11.9,70.6,70,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:18:00,33.80926,32.68421,10.5,295.3,295,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:18:00,30.81843,34.26306,10.1,134.3,134,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:18:00,31.20579,36.50334,10.4,348.0,348,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:18:00,33.45778,34.07481,7.6,163.5,163,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:18:00,30.66471,30.9558,12.0,234.1,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:24:00,31.47857,30.60023,11.1,31.9,31,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000004,2024-06-01T17:24:00,31.42814,34.57293,7.2,119.8,119,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-01T17:24:00,31.72114,35.01674,5.2,85.3,85,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:24:00,32.64497,34.31419,5.2,225.5,225,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:24:00,31.50908,32.67523,10.2,65.4,65,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:24:00,32.47921,31.70107,6.7,126.3,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000023,2024-06-01T17:24:00,31.86905,34.89694,11.8,41.0,41,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:24:00,30.76015,32.33513,7.6,187.5,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:24:00,33.04944,34.37771,11.4,74.4,74,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:24:00,33.81634,32.66584,10.8,293.7,293,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:24:00,30.8071,34.27651,10.2,138.9,138,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:24:00,31.22322,36.49799,10.1,350.6,350,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:24:00,33.44593,34.0788,7.9,163.0,163,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:24:00,30.65207,30.93762,12.3,233.7,233,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:30:00,31.49299,30.61069,11.2,31.9,31,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000004,2024-06-01T17:30:00,31.42286,34.58644,7.7,116.5,116,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-01T17:30:00,31.72283,35.02718,5.5,86.2,86,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:30:00,32.63952,34.30646,5.1,229.1,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:30:00,31.51629,32.69251,9.8,67.8,67,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:30:00,32.47305,31.71063,6.6,126.4,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-01T17:30:00,31.64947,33.79799,5.7,108.7,108,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000023,2024-06-01T17:30:00,31.88261,34.91112,11.5,45.0,45,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:30:00,30.7483,32.33328,7.6,188.0,188,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:30:00,33.05548,34.40051,11.2,72.6,72,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:30:00,33.8238,32.64607,10.6,294.8,294,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:30:00,30.79403,34.29023,10.4,137.0,137,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:30:00,31.23858,36.49497,10.5,351.8,351,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:30:00,33.43239,34.08575,8.3,164.8,164,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:30:00,30.64092,30.91885,12.0,234.4,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:36:00,31.51011,30.62072,11.0,30.4,30,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000004,2024-06-01T17:36:00,31.4159,34.5992,7.0,120.7,120,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-01T17:36:00,31.72247,35.0376,5.3,81.5,81,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:36:00,32.6324,34.29834,4.8,226.3,226,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:36:00,31.52204,32.71146,10.3,67.5,67,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:36:00,32.4677,31.72095,6.5,126.8,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-01T17:36:00,31.64696,33.80869,5.5,105.1,105,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000023,2024-06-01T17:36:00,31.89707,34.92599,11.1,43.3,43,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:36:00,30.7368,32.33158,7.7,186.2,186,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:36:00,33.06233,34.42266,11.5,69.6,69,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000032,2024-06-01T17:36:00,33.83011,32.62567,10.8,294.6,294,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-06-01T17:36:00,30.78308,34.30201,10.3,136.9,136,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000037,2024-06-01T17:36:00,31.25597,36.49241,10.3,351.2,351,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000039,2024-06-01T17:36:00,33.4204,34.09034,7.7,160.0,160,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-06-01T17:36:00,30.62802,30.8999,11.8,234.7,234,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000000,2024-06-01T17:42:00,31.52609,30.63024,11.0,26.3,26,MV SYNTH-000,IMO9256787,FTRX,70,0,253,31,14.9,Cargo,A
200000004,2024-06-01T17:42:00,31.41049,34.61108,7.2,115.0,115,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-06-01T17:42:00,31.72329,35.04729,5.0,81.0,81,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000009,2024-06-01T17:42:00,32.62687,34.292,4.6,228.4,228,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000013,2024-06-01T17:42:00,31.53025,32.73026,10.3,67.5,67,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-06-01T17:42:00,32.46133,31.73167,6.1,126.5,126,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000020,2024-06-01T17:42:00,31.6433,33.81811,5.5,107.0,107,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000023,2024-06-01T17:42:00,31.9097,34.94115,11.1,44.6,44,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000028,2024-06-01T17:42:00,30.72321,32.33012,7.1,183.4,183,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-06-01T17:42:00,33.06824,34.44401,11.4,73.2,73,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
